ImageId,class_1,class_2,class_3,class_4,no_defect,positive_class_count,combination
30979541d.jpg,False,False,False,False,True,0,none
30a6a340c.jpg,False,True,False,False,False,1,2
30aad5362.jpg,False,False,False,False,True,0,none
30b516c73.jpg,False,False,False,False,True,0,none
30ba0b89a.jpg,False,False,True,False,False,1,3
30bb7b7a3.jpg,False,False,True,False,False,1,3
30c2d753f.jpg,False,False,True,False,False,1,3
30c3aa027.jpg,False,False,False,False,True,0,none
30c4c4c6e.jpg,False,False,False,False,True,0,none
30c53cda7.jpg,False,False,False,False,True,0,none
30c6257c6.jpg,False,False,False,False,True,0,none
30d00096d.jpg,False,False,True,False,False,1,3
30d75e19b.jpg,False,False,False,False,True,0,none
30e2ae8a6.jpg,False,False,True,False,False,1,3
30e863a30.jpg,False,False,True,False,False,1,3
30ed4ed02.jpg,False,False,False,True,False,1,4
30edb873c.jpg,False,False,False,False,True,0,none
30f5a0fae.jpg,False,False,False,False,True,0,none
30f6cb778.jpg,False,False,True,True,False,2,3+4
30fc6e17e.jpg,False,False,False,False,True,0,none
30fd94c0e.jpg,False,False,False,False,True,0,none
30ff9d12e.jpg,False,False,False,False,True,0,none
310c89662.jpg,False,False,False,False,True,0,none
310d141e6.jpg,False,False,False,False,True,0,none
310e86f1a.jpg,False,False,False,False,True,0,none
3116edfe6.jpg,False,False,True,False,False,1,3
31179375a.jpg,False,False,False,False,True,0,none
311a05f93.jpg,False,False,False,False,True,0,none
311edf4e4.jpg,True,False,False,False,False,1,1
311f6c34f.jpg,False,False,True,False,False,1,3
312224509.jpg,False,False,False,True,False,1,4
3124b1e5c.jpg,False,False,True,False,False,1,3
3125e8106.jpg,False,False,False,False,True,0,none
31262e8f9.jpg,False,False,True,False,False,1,3
312997347.jpg,False,False,False,False,True,0,none
312cbc2f8.jpg,False,False,False,False,True,0,none
313a8c602.jpg,False,False,False,False,True,0,none
313ae387c.jpg,False,False,False,False,True,0,none
313b9ba80.jpg,True,False,False,False,False,1,1
313c72ff8.jpg,False,False,True,False,False,1,3
314088824.jpg,False,False,False,False,True,0,none
31433d3b4.jpg,False,False,False,True,False,1,4
31450f104.jpg,False,False,False,False,True,0,none
314558b5d.jpg,False,False,False,False,True,0,none
3146ce8bb.jpg,False,False,False,False,True,0,none
3151a23ab.jpg,False,False,False,False,True,0,none
3153ea0ef.jpg,False,False,False,False,True,0,none
315405789.jpg,False,False,False,True,False,1,4
3155bc129.jpg,False,False,True,False,False,1,3
315767421.jpg,False,False,False,False,True,0,none
31579309c.jpg,False,False,True,False,False,1,3
3158e73b2.jpg,False,False,True,False,False,1,3
3159ee27a.jpg,False,False,True,False,False,1,3
3160151fd.jpg,False,False,False,False,True,0,none
316414f82.jpg,False,False,True,False,False,1,3
316cafa11.jpg,False,False,False,False,True,0,none
316f0236a.jpg,False,False,True,False,False,1,3
316f0cc50.jpg,False,False,True,False,False,1,3
31716f6ae.jpg,False,False,True,False,False,1,3
3186f3882.jpg,False,False,False,False,True,0,none
318921a5a.jpg,False,False,False,False,True,0,none
318ad28c6.jpg,False,False,False,False,True,0,none
318e41ccb.jpg,False,False,False,False,True,0,none
31960a851.jpg,False,False,False,False,True,0,none
31970c97b.jpg,False,False,False,False,True,0,none
31a1081e9.jpg,False,False,False,True,False,1,4
31a43a534.jpg,False,False,True,False,False,1,3
31a47584f.jpg,False,False,False,False,True,0,none
31acd60ad.jpg,False,False,True,False,False,1,3
31b2a69f4.jpg,False,False,False,False,True,0,none
31c047fae.jpg,False,False,False,False,True,0,none
31cf10f6e.jpg,False,False,True,False,False,1,3
31d4bf60d.jpg,False,False,False,False,True,0,none
31dbc2461.jpg,False,False,False,False,True,0,none
31deb6516.jpg,True,False,False,False,False,1,1
31dee4189.jpg,False,False,True,False,False,1,3
31e86cf3a.jpg,False,False,True,False,False,1,3
31eda6a87.jpg,False,False,True,False,False,1,3
31ef144f8.jpg,False,False,False,False,True,0,none
31f71b8a4.jpg,False,False,True,False,False,1,3
31fdbb560.jpg,False,False,False,True,False,1,4
320557243.jpg,True,False,False,False,False,1,1
3208877a7.jpg,False,False,False,False,True,0,none
321975fb3.jpg,False,False,True,False,False,1,3
321a6df3f.jpg,False,False,True,False,False,1,3
3221a0d79.jpg,True,False,False,False,False,1,1
3223ad6e6.jpg,False,False,False,False,True,0,none
323c5a20b.jpg,False,False,True,False,False,1,3
324a68581.jpg,False,False,False,False,True,0,none
3256b55d4.jpg,False,False,False,False,True,0,none
32578d3e5.jpg,False,False,True,False,False,1,3
325794217.jpg,False,False,False,False,True,0,none
325af1d38.jpg,False,False,False,False,True,0,none
3266ff34d.jpg,False,False,True,False,False,1,3
326d25e8c.jpg,False,False,True,False,False,1,3
326eadf51.jpg,False,False,False,False,True,0,none
326f2e4b7.jpg,False,False,True,False,False,1,3
32854e5bf.jpg,False,False,False,False,True,0,none
328c0fc75.jpg,False,False,True,False,False,1,3
329153502.jpg,False,False,False,False,True,0,none
3294c9bd1.jpg,True,False,True,False,False,2,1+3
329de935b.jpg,False,False,True,False,False,1,3
32a201cd2.jpg,False,False,False,False,True,0,none
32a6666a3.jpg,False,False,True,False,False,1,3
32add31cd.jpg,False,False,False,False,True,0,none
32afab66f.jpg,False,False,False,False,True,0,none
32b45e155.jpg,False,False,False,False,True,0,none
32b47f255.jpg,False,False,False,False,True,0,none
32b55fcf1.jpg,False,False,False,False,True,0,none
32dca5f32.jpg,False,False,True,False,False,1,3
32dfb96b8.jpg,False,False,False,False,True,0,none
32eca38d5.jpg,False,False,True,False,False,1,3
32ed255a4.jpg,False,False,True,False,False,1,3
32efbaf94.jpg,False,False,True,False,False,1,3
32f8b72ec.jpg,False,False,False,False,True,0,none
32fa68bed.jpg,False,False,True,False,False,1,3
331c4771c.jpg,False,False,False,False,True,0,none
33226811d.jpg,False,False,True,False,False,1,3
3325e2266.jpg,True,False,False,False,False,1,1
33274bc41.jpg,False,False,False,False,True,0,none
33279f0c5.jpg,False,False,False,False,True,0,none
3328c4bf9.jpg,False,False,True,False,False,1,3
3329a8a7a.jpg,False,False,False,False,True,0,none
332c2f40a.jpg,False,False,False,False,True,0,none
332e21cbc.jpg,False,True,False,False,False,1,2
33368929c.jpg,False,True,False,False,False,1,2
333832839.jpg,False,False,True,False,False,1,3
333f7b0e6.jpg,False,False,False,False,True,0,none
33468c501.jpg,False,False,False,False,True,0,none
334a77fc4.jpg,False,False,True,False,False,1,3
334ecf3c3.jpg,False,False,True,False,False,1,3
334f9e098.jpg,False,False,False,False,True,0,none
33514c0b1.jpg,False,False,True,False,False,1,3
335be17fa.jpg,False,False,True,False,False,1,3
3360184d3.jpg,False,False,False,False,True,0,none
33612b7f6.jpg,False,False,False,False,True,0,none
33653ce7d.jpg,False,False,False,False,True,0,none
33691f767.jpg,False,False,False,False,True,0,none
336f2abaa.jpg,False,False,False,False,True,0,none
33705a505.jpg,False,False,True,False,False,1,3
33754aa9b.jpg,False,False,True,False,False,1,3
3377332c0.jpg,False,False,True,False,False,1,3
337cd6723.jpg,False,False,False,False,True,0,none
3385f9e14.jpg,False,False,True,False,False,1,3
338d3b828.jpg,True,True,False,False,False,2,1+2
3392cacb5.jpg,False,False,False,False,True,0,none
33945043e.jpg,True,False,False,False,False,1,1
33a479d47.jpg,False,False,False,True,False,1,4
33a4b4335.jpg,False,False,True,False,False,1,3
33a63f8da.jpg,False,False,False,False,True,0,none
33a835109.jpg,False,False,False,False,True,0,none
33ab15385.jpg,False,False,True,False,False,1,3
33acf300d.jpg,False,False,True,False,False,1,3
33c961de1.jpg,False,False,True,False,False,1,3
33cba45f1.jpg,False,False,False,False,True,0,none
33cc4c0df.jpg,False,False,False,False,True,0,none
33d4fefac.jpg,False,False,True,False,False,1,3
33e32bbf2.jpg,True,False,False,False,False,1,1
33e7b3469.jpg,False,False,False,False,True,0,none
33efa5aa8.jpg,False,False,False,False,True,0,none
33f054f80.jpg,False,False,False,False,True,0,none
33f34b728.jpg,False,False,True,False,False,1,3
33f5cdc5e.jpg,False,False,False,True,False,1,4
33fd408c6.jpg,False,False,False,False,True,0,none
340364e5b.jpg,False,False,False,False,True,0,none
3405695b6.jpg,False,False,True,False,False,1,3
3410a74a8.jpg,False,False,False,False,True,0,none
3412f557e.jpg,False,False,True,False,False,1,3
34176656b.jpg,False,False,False,False,True,0,none
341952a36.jpg,False,False,False,False,True,0,none
3421407d5.jpg,False,False,False,False,True,0,none
34294601c.jpg,False,False,False,False,True,0,none
342a65f7b.jpg,False,False,True,True,False,2,3+4
34349ea9e.jpg,False,False,False,True,False,1,4
343bec579.jpg,False,False,False,False,True,0,none
343e101ee.jpg,False,False,True,False,False,1,3
344054b93.jpg,False,False,False,False,True,0,none
3452f2319.jpg,False,False,False,False,True,0,none
34561de46.jpg,False,False,True,False,False,1,3
345cf1dc3.jpg,False,False,True,False,False,1,3
3463eedaf.jpg,False,False,True,False,False,1,3
346458b63.jpg,False,False,False,False,True,0,none
346542b68.jpg,False,False,False,False,True,0,none
3467968c0.jpg,False,False,True,False,False,1,3
34796245f.jpg,False,False,False,False,True,0,none
347a6612a.jpg,False,False,False,False,True,0,none
348a12ffb.jpg,False,False,False,False,True,0,none
348bfe68e.jpg,False,False,False,False,True,0,none
34913b58d.jpg,True,False,False,False,False,1,1
349baa83f.jpg,False,False,True,False,False,1,3
349be04dc.jpg,True,False,False,False,False,1,1
34a5114d6.jpg,False,False,True,True,False,2,3+4
34a94858a.jpg,False,False,True,False,False,1,3
34ada39f2.jpg,False,False,False,False,True,0,none
34c77b57a.jpg,False,False,False,False,True,0,none
34d5479f3.jpg,False,False,True,False,False,1,3
34d55e849.jpg,False,False,False,False,True,0,none
34d73f3ad.jpg,True,False,True,False,False,2,1+3
34d7b963b.jpg,False,False,False,False,True,0,none
34dbb5229.jpg,False,False,False,False,True,0,none
34ded2e0e.jpg,False,False,False,False,True,0,none
34e1e9516.jpg,False,False,False,False,True,0,none
34e5be38b.jpg,False,False,False,False,True,0,none
34e9dd3fd.jpg,False,False,False,False,True,0,none
34ed22913.jpg,False,False,False,False,True,0,none
34ee04d85.jpg,False,False,True,False,False,1,3
34f8faf6d.jpg,False,False,True,False,False,1,3
34fa5d06c.jpg,False,False,False,False,True,0,none
34fb31821.jpg,False,False,False,False,True,0,none
34fc4e345.jpg,False,False,False,False,True,0,none
3503a107c.jpg,False,False,False,False,True,0,none
3505b6c74.jpg,False,False,False,False,True,0,none
3505dd9f3.jpg,False,False,True,False,False,1,3
351077c4c.jpg,False,False,False,False,True,0,none
351569b6a.jpg,False,False,True,False,False,1,3
351936382.jpg,False,False,True,False,False,1,3
352063998.jpg,True,False,False,False,False,1,1
3520eaa6d.jpg,False,False,True,False,False,1,3
3522dffe4.jpg,False,False,False,False,True,0,none
352305070.jpg,False,False,False,False,True,0,none
35248a277.jpg,False,False,True,False,False,1,3
35271f898.jpg,False,False,True,False,False,1,3
352774634.jpg,False,False,False,False,True,0,none
352c15e36.jpg,False,False,True,False,False,1,3
353aeef37.jpg,False,False,False,False,True,0,none
353e60eef.jpg,False,False,True,False,False,1,3
35451fe42.jpg,False,False,False,False,True,0,none
354760e3e.jpg,False,False,True,False,False,1,3
354aec599.jpg,False,False,False,False,True,0,none
354bf035a.jpg,False,False,False,True,False,1,4
354c2317a.jpg,False,False,False,False,True,0,none
35619a8ec.jpg,False,False,False,False,True,0,none
35665c5b9.jpg,False,False,True,False,False,1,3
3569610ca.jpg,False,False,False,False,True,0,none
356a85fab.jpg,False,False,False,False,True,0,none
356e7a71a.jpg,False,False,True,False,False,1,3
3571dc5a5.jpg,False,False,False,False,True,0,none
3573170d7.jpg,False,False,False,False,True,0,none
35737870a.jpg,False,False,False,False,True,0,none
3574a9211.jpg,False,False,False,False,True,0,none
357dee65a.jpg,False,False,True,False,False,1,3
3580d0438.jpg,False,False,False,False,True,0,none
358a4fc0c.jpg,False,False,False,False,True,0,none
358e87349.jpg,False,False,False,False,True,0,none
35928cedc.jpg,False,False,False,False,True,0,none
359442214.jpg,False,False,True,True,False,2,3+4
3598309b5.jpg,False,False,True,False,False,1,3
359d48b4b.jpg,False,False,False,False,True,0,none
359e3fb7c.jpg,False,False,True,False,False,1,3
35a8b85a8.jpg,False,False,False,True,False,1,4
35a9b77c6.jpg,False,False,False,True,False,1,4
35bcc10db.jpg,False,False,False,False,True,0,none
35c80b6f0.jpg,False,False,True,False,False,1,3
35c9a3bfc.jpg,False,False,False,False,True,0,none
35ce31284.jpg,False,False,True,False,False,1,3
35d142883.jpg,False,False,True,True,False,2,3+4
35d245aa8.jpg,False,False,False,False,True,0,none
35def034c.jpg,False,False,False,False,True,0,none
35e091132.jpg,False,False,False,False,True,0,none
35e0b450a.jpg,False,False,False,False,True,0,none
35e3e1f32.jpg,False,False,False,False,True,0,none
35f1de28e.jpg,False,False,False,False,True,0,none
35fdf5c15.jpg,False,False,True,False,False,1,3
36025df84.jpg,False,False,False,True,False,1,4
3604dfc38.jpg,False,False,True,False,False,1,3
3612b5c6b.jpg,False,False,False,False,True,0,none
3615bac54.jpg,False,False,False,False,True,0,none
3615f1d69.jpg,False,False,False,False,True,0,none
361f8df46.jpg,False,False,False,False,True,0,none
3622e19a4.jpg,False,False,False,False,True,0,none
362513350.jpg,False,False,False,False,True,0,none
362970934.jpg,False,False,False,False,True,0,none
362a1ae14.jpg,False,False,False,False,True,0,none
362b4c3d0.jpg,False,False,True,False,False,1,3
3634c260a.jpg,False,False,False,False,True,0,none
363519718.jpg,False,False,False,False,True,0,none
363cb0c44.jpg,False,False,False,False,True,0,none
363e841ad.jpg,False,False,True,False,False,1,3
363eb9fdc.jpg,False,False,True,False,False,1,3
3645f148f.jpg,False,False,False,False,True,0,none
364c83806.jpg,False,False,True,False,False,1,3
364e66340.jpg,False,False,False,False,True,0,none
3655ba8dc.jpg,False,False,False,False,True,0,none
366248602.jpg,False,False,False,False,True,0,none
36689bafd.jpg,False,False,False,False,True,0,none
3668d5804.jpg,False,False,False,False,True,0,none
366d37c62.jpg,False,False,False,False,True,0,none
3672ac3e3.jpg,False,False,False,False,True,0,none
3672e84bc.jpg,False,False,True,False,False,1,3
367553727.jpg,False,False,True,False,False,1,3
36778d414.jpg,False,False,False,False,True,0,none
36789516a.jpg,False,False,True,False,False,1,3
367f86e4b.jpg,False,False,False,False,True,0,none
3681a51f8.jpg,False,False,False,False,True,0,none
3683f2409.jpg,False,False,False,False,True,0,none
3684a95a8.jpg,False,False,True,False,False,1,3
3688df8e4.jpg,False,False,True,False,False,1,3
36979a804.jpg,True,False,False,False,False,1,1
369a359a7.jpg,False,False,False,False,True,0,none
369ac4b0a.jpg,False,False,False,True,False,1,4
36a3259fa.jpg,False,False,True,False,False,1,3
36a39e435.jpg,False,False,False,True,False,1,4
36a630d2a.jpg,False,False,False,False,True,0,none
36a689ebf.jpg,False,False,True,False,False,1,3
36a804181.jpg,False,False,True,False,False,1,3
36b8651aa.jpg,False,False,True,False,False,1,3
36bd8f2a7.jpg,False,False,False,False,True,0,none
36bf3ef01.jpg,False,False,False,False,True,0,none
36c07efbe.jpg,False,False,True,False,False,1,3
36cd2cde0.jpg,False,False,True,False,False,1,3
36da02b55.jpg,False,False,False,False,True,0,none
36e512a45.jpg,True,False,False,False,False,1,1
36ea9270d.jpg,False,False,True,False,False,1,3
36ee3149e.jpg,False,False,False,True,False,1,4
36fef304b.jpg,False,False,False,False,True,0,none
37009c774.jpg,False,False,True,False,False,1,3
3704cdfd6.jpg,True,False,False,False,False,1,1
370b998e7.jpg,False,False,True,False,False,1,3
3711a5456.jpg,False,False,False,True,False,1,4
3711ecc93.jpg,False,False,True,False,False,1,3
372862fde.jpg,False,False,False,False,True,0,none
372bfd346.jpg,False,False,False,False,True,0,none
37333b84a.jpg,False,False,True,False,False,1,3
3738d1881.jpg,False,False,True,False,False,1,3
373c6898f.jpg,False,False,True,False,False,1,3
373daa632.jpg,False,False,True,False,False,1,3
373ebde8b.jpg,True,False,False,False,False,1,1
3740a6dd1.jpg,False,False,True,False,False,1,3
374493292.jpg,False,False,False,True,False,1,4
374a718ca.jpg,False,False,False,False,True,0,none
374d9c63f.jpg,False,False,False,True,False,1,4
374def89b.jpg,False,False,False,False,True,0,none
375260eb6.jpg,False,False,False,False,True,0,none
375a5eb85.jpg,False,False,False,False,True,0,none
376504c33.jpg,False,False,False,False,True,0,none
376d2291e.jpg,False,False,True,False,False,1,3
376f54c5f.jpg,False,False,False,False,True,0,none
37715d87e.jpg,False,False,False,False,True,0,none
3773d544e.jpg,False,False,False,False,True,0,none
37782387c.jpg,False,False,True,False,False,1,3
377bb3c23.jpg,False,False,True,False,False,1,3
377ff90ad.jpg,False,False,True,False,False,1,3
378426794.jpg,False,False,False,False,True,0,none
37926dcdc.jpg,False,False,False,False,True,0,none
379e98755.jpg,False,False,True,False,False,1,3
37ab3a83a.jpg,False,False,False,False,True,0,none
37acd89d2.jpg,False,False,True,False,False,1,3
37b33eda3.jpg,False,False,False,False,True,0,none
37bbabd7a.jpg,False,False,False,False,True,0,none
37bc122bd.jpg,False,False,True,False,False,1,3
37c100270.jpg,False,False,False,False,True,0,none
37c13cf96.jpg,False,False,False,False,True,0,none
37cd2eba2.jpg,False,False,False,False,True,0,none
37ced4e1d.jpg,False,False,False,False,True,0,none
37d1f8b36.jpg,False,False,False,True,False,1,4
37d48f05d.jpg,True,False,False,False,False,1,1
37da29373.jpg,False,False,True,False,False,1,3
37df5752a.jpg,True,False,False,False,False,1,1
37e017985.jpg,False,False,False,False,True,0,none
37e15649e.jpg,False,False,False,False,True,0,none
37e20749d.jpg,False,False,False,False,True,0,none
37e464678.jpg,False,False,False,False,True,0,none
37e7f9554.jpg,False,False,True,False,False,1,3
37ea06e86.jpg,False,False,False,True,False,1,4
37f331c96.jpg,False,False,True,False,False,1,3
37f4c573f.jpg,False,False,True,False,False,1,3
37f4e9602.jpg,False,False,True,False,False,1,3
37f534b5d.jpg,False,False,False,False,True,0,none
37f6b9fe0.jpg,False,False,False,False,True,0,none
380c01646.jpg,True,False,False,False,False,1,1
380e3ba93.jpg,True,False,False,False,False,1,1
382b517ee.jpg,False,False,True,False,False,1,3
382dc8f4b.jpg,False,False,False,False,True,0,none
383793f65.jpg,False,False,False,False,True,0,none
383d5f225.jpg,False,False,True,False,False,1,3
3846a8c0c.jpg,False,False,True,False,False,1,3
3847cd5a0.jpg,False,False,False,False,True,0,none
384e76325.jpg,False,False,False,False,True,0,none
384f7f848.jpg,False,False,True,False,False,1,3
385295005.jpg,False,False,False,False,True,0,none
3856224a4.jpg,False,False,True,False,False,1,3
385db4482.jpg,False,False,False,False,True,0,none
385e1970e.jpg,False,False,True,False,False,1,3
385f291af.jpg,False,False,False,False,True,0,none
385f6dc61.jpg,False,False,True,False,False,1,3
3860f3d39.jpg,False,False,False,True,False,1,4
38698fd76.jpg,False,False,True,False,False,1,3
386a3b711.jpg,False,False,False,False,True,0,none
386e34822.jpg,False,False,False,False,True,0,none
386ee8a22.jpg,False,False,False,False,True,0,none
38760254d.jpg,False,False,True,False,False,1,3
3878f6da4.jpg,False,False,False,False,True,0,none
387b30006.jpg,False,False,True,False,False,1,3
387deae63.jpg,False,False,False,False,True,0,none
3887e646f.jpg,False,False,False,False,True,0,none
3888ec2cd.jpg,True,False,False,False,False,1,1
388de9263.jpg,False,False,False,False,True,0,none
388e36308.jpg,False,False,True,False,False,1,3
38a1d7aab.jpg,False,False,False,True,False,1,4
38a63550b.jpg,False,False,False,True,False,1,4
38a8d41da.jpg,False,False,False,False,True,0,none
38aeffe92.jpg,True,False,False,False,False,1,1
38b513f44.jpg,False,False,True,False,False,1,3
38b921939.jpg,False,False,True,True,False,2,3+4
38bca093c.jpg,False,False,False,True,False,1,4
38c25b61a.jpg,False,True,False,False,False,1,2
38c4ddebd.jpg,False,False,False,False,True,0,none
38c61fdee.jpg,False,False,True,True,False,2,3+4
38d6c1e96.jpg,False,False,False,False,True,0,none
38e697d3f.jpg,False,False,False,False,True,0,none
38f4e6d5a.jpg,False,False,True,False,False,1,3
38f68bc1c.jpg,False,False,False,False,True,0,none
38f7b097e.jpg,False,False,True,False,False,1,3
38fc3c6f5.jpg,False,False,False,False,True,0,none
390e9ea29.jpg,False,False,True,False,False,1,3
391b766d3.jpg,False,False,True,False,False,1,3
391d01045.jpg,False,False,False,False,True,0,none
39233a360.jpg,False,False,False,False,True,0,none
3926a44c9.jpg,False,False,False,False,True,0,none
39280f44b.jpg,False,False,False,False,True,0,none
3932751f1.jpg,False,False,False,True,False,1,4
3933a5fcc.jpg,False,False,False,True,False,1,4
393fc7f36.jpg,False,False,False,False,True,0,none
394852be1.jpg,False,False,False,False,True,0,none
394c73130.jpg,False,False,False,False,True,0,none
394d81391.jpg,False,False,False,False,True,0,none
394edb848.jpg,False,False,True,False,False,1,3
3951631a7.jpg,False,False,False,False,True,0,none
395381ac8.jpg,False,False,True,False,False,1,3
395e96be9.jpg,False,False,True,False,False,1,3
3964357cd.jpg,False,False,False,True,False,1,4
3965fd210.jpg,False,False,False,False,True,0,none
396851647.jpg,False,False,False,False,True,0,none
397221566.jpg,False,False,True,False,False,1,3
3974a2a75.jpg,False,False,True,False,False,1,3
3977fffae.jpg,False,False,False,False,True,0,none
3979d10ac.jpg,False,False,True,False,False,1,3
397bdbbf6.jpg,False,False,True,False,False,1,3
397c6e139.jpg,False,False,True,False,False,1,3
398436da1.jpg,False,False,False,False,True,0,none
3986e38ad.jpg,False,False,False,False,True,0,none
398a5b6a9.jpg,False,False,True,False,False,1,3
398bf3c20.jpg,False,False,True,False,False,1,3
398ea43ed.jpg,False,False,True,False,False,1,3
398ecb719.jpg,False,False,True,False,False,1,3
398ff41cf.jpg,False,False,True,False,False,1,3
39960c9e9.jpg,False,False,False,True,False,1,4
3996e2b5c.jpg,False,False,False,False,True,0,none
399aa794e.jpg,False,False,False,False,True,0,none
39ac947b9.jpg,False,False,False,False,True,0,none
39ae1a183.jpg,False,False,False,True,False,1,4
39b187684.jpg,False,False,False,False,True,0,none
39b234809.jpg,False,False,False,False,True,0,none
39b24ba40.jpg,False,False,False,False,True,0,none
39b2dbb9b.jpg,False,False,True,False,False,1,3
39b364beb.jpg,False,False,False,False,True,0,none
39b6f2376.jpg,True,False,False,False,False,1,1
39b8cb37a.jpg,False,False,False,True,False,1,4
39bec5e5e.jpg,True,False,False,False,False,1,1
39c094b3d.jpg,True,False,True,False,False,2,1+3
39d07881e.jpg,False,False,True,False,False,1,3
39deb3067.jpg,False,False,False,False,True,0,none
39e365d3b.jpg,False,False,True,False,False,1,3
39e4216eb.jpg,False,False,True,False,False,1,3
39eae7a92.jpg,False,False,False,False,True,0,none
39fe944cc.jpg,False,False,False,False,True,0,none
3a03385b5.jpg,False,False,True,False,False,1,3
3a0a9a167.jpg,True,False,False,False,False,1,1
3a0dd769b.jpg,False,False,False,False,True,0,none
3a0e5cad8.jpg,False,False,True,False,False,1,3
3a0f17afd.jpg,True,False,False,False,False,1,1
3a1355089.jpg,False,False,False,False,True,0,none
3a14b011a.jpg,False,False,True,False,False,1,3
3a151c842.jpg,False,False,False,False,True,0,none
3a153274d.jpg,True,False,False,False,False,1,1
3a1f4741e.jpg,False,False,False,False,True,0,none
3a222ca8a.jpg,False,False,True,False,False,1,3
3a27bc80a.jpg,False,False,False,False,True,0,none
3a2f71136.jpg,False,False,True,False,False,1,3
3a33a149c.jpg,False,False,False,False,True,0,none
3a39aed30.jpg,False,False,False,False,True,0,none
3a432ebe9.jpg,False,False,False,False,True,0,none
3a43adb32.jpg,False,False,True,False,False,1,3
3a4a2014a.jpg,False,False,False,False,True,0,none
3a4edbde9.jpg,True,False,False,False,False,1,1
3a4f825e7.jpg,False,False,True,False,False,1,3
3a5246d98.jpg,False,False,True,False,False,1,3
3a53d95f3.jpg,False,False,True,False,False,1,3
3a6009a82.jpg,False,False,False,False,True,0,none
3a619ce77.jpg,False,False,False,False,True,0,none
3a61a6135.jpg,False,False,False,False,True,0,none
3a66177ea.jpg,False,False,True,False,False,1,3
3a6a4078f.jpg,False,False,True,False,False,1,3
3a773f5e3.jpg,False,False,True,False,False,1,3
3a783fae3.jpg,False,False,False,False,True,0,none
3a7d9b5c1.jpg,False,True,False,False,False,1,2
3a7eee423.jpg,False,False,True,False,False,1,3
3a7f1857b.jpg,False,False,False,False,True,0,none
3a8c4efe7.jpg,False,False,False,False,True,0,none
3a8d0b7ba.jpg,True,False,False,False,False,1,1
3a96940c6.jpg,True,False,False,False,False,1,1
3a98c37b5.jpg,False,False,False,False,True,0,none
3a98df6da.jpg,False,False,False,False,True,0,none
3a9967d61.jpg,False,False,False,False,True,0,none
3a9bcbdbf.jpg,False,False,False,True,False,1,4
3aaaf3e64.jpg,False,False,True,False,False,1,3
3ab1a7324.jpg,True,False,False,False,False,1,1
3ab4ca44c.jpg,False,False,True,False,False,1,3
3abba0c59.jpg,False,False,True,False,False,1,3
3abc94d79.jpg,False,False,True,False,False,1,3
3ac0eed4b.jpg,False,False,False,False,True,0,none
3ac0f7ad1.jpg,False,False,True,False,False,1,3
3ac71c924.jpg,False,False,True,False,False,1,3
3ace653be.jpg,True,False,False,False,False,1,1
3ace682cf.jpg,False,False,True,False,False,1,3
3ad134b40.jpg,True,True,False,False,False,2,1+2
3adb7c36d.jpg,False,False,True,False,False,1,3
3ade75b6e.jpg,False,False,True,False,False,1,3
3ae2aba5e.jpg,False,False,True,False,False,1,3
3ae2f43e5.jpg,False,False,True,False,False,1,3
3ae54304e.jpg,False,False,False,False,True,0,none
3ae560b21.jpg,False,False,False,False,True,0,none
3ae7bb8eb.jpg,False,False,False,False,True,0,none
3ae9dc676.jpg,False,False,False,False,True,0,none
3af1c4aca.jpg,False,False,True,False,False,1,3
3af515180.jpg,False,False,True,False,False,1,3
3af8d2d69.jpg,False,False,False,False,True,0,none
3af904b99.jpg,False,False,True,False,False,1,3
3afb8f1bc.jpg,False,False,True,False,False,1,3
3b03d80ea.jpg,False,False,False,False,True,0,none
3b041fff2.jpg,False,False,False,False,True,0,none
3b08fb5ce.jpg,False,False,False,False,True,0,none
3b0fc5e05.jpg,False,False,False,False,True,0,none
3b1479719.jpg,False,False,True,False,False,1,3
3b1590277.jpg,False,False,False,False,True,0,none
3b168b16e.jpg,False,False,False,False,True,0,none
3b1d31523.jpg,False,False,False,False,True,0,none
3b1d69c21.jpg,False,False,False,False,True,0,none
3b26ddea1.jpg,False,False,False,False,True,0,none
3b290fa47.jpg,False,False,False,False,True,0,none
3b2ad5e0b.jpg,False,False,False,False,True,0,none
3b2b465b0.jpg,False,False,False,False,True,0,none
3b2b910c7.jpg,False,False,True,False,False,1,3
3b2c27c87.jpg,False,False,False,False,True,0,none
3b2f9b14d.jpg,False,False,True,False,False,1,3
3b35a1f8e.jpg,False,False,False,True,False,1,4
3b3cdf141.jpg,False,False,False,False,True,0,none
3b3d169bb.jpg,False,False,False,False,True,0,none
3b3daeb1b.jpg,False,False,False,False,True,0,none
3b3df8749.jpg,False,False,True,False,False,1,3
3b42727ff.jpg,False,False,True,False,False,1,3
3b4749f2c.jpg,False,False,False,False,True,0,none
3b48b3bd4.jpg,False,False,False,False,True,0,none
3b4c484d0.jpg,False,False,True,False,False,1,3
3b4c8b9a4.jpg,False,False,True,True,False,2,3+4
3b55c8cd1.jpg,False,False,False,False,True,0,none
3b58d7324.jpg,True,False,False,False,False,1,1
3b657666a.jpg,False,False,False,False,True,0,none
3b6d18d10.jpg,False,False,True,False,False,1,3
3b6f87aed.jpg,False,False,True,False,False,1,3
3b7ef7095.jpg,False,False,False,False,True,0,none
3b8754337.jpg,False,False,False,False,True,0,none
3b8d1d356.jpg,False,False,True,True,False,2,3+4
3b9264f5c.jpg,False,False,False,False,True,0,none
